medicine_id,name,unit,price
M00878,Medicine_878,box,81210
M00879,Medicine_879,box,22998
M00880,Medicine_880,box,17453
M00881,Medicine_881,box,69238
M00882,Medicine_882,box,52880
M00883,Medicine_883,box,64211
M00884,Medicine_884,box,68062
M00885,Medicine_885,box,81359
M00886,Medicine_886,box,38106
M00887,Medicine_887,box,68697
M00888,Medicine_888,box,20992
M00889,Medicine_889,box,21423
M00890,Medicine_890,box,20087
M00891,Medicine_891,box,76990
M00892,Medicine_892,box,98370
M00893,Medicine_893,box,66148
M00894,Medicine_894,box,94021
M00895,Medicine_895,box,59287
M00896,Medicine_896,box,88965
M00897,Medicine_897,box,56254
M00898,Medicine_898,box,61896
M00899,Medicine_899,box,75581
M00900,Medicine_900,box,57020
M00901,Medicine_901,box,32606
M00902,Medicine_902,box,92596
M00903,Medicine_903,box,35162
M00904,Medicine_904,box,72204
M00905,Medicine_905,box,43000
M00906,Medicine_906,box,40237
M00907,Medicine_907,box,30380
M00908,Medicine_908,box,31180
M00909,Medicine_909,box,39793
M00910,Medicine_910,box,31037
M00911,Medicine_911,box,60801
M00912,Medicine_912,box,10022
M00913,Medicine_913,box,66272
M00914,Medicine_914,box,59246
M00915,Medicine_915,box,20169
M00916,Medicine_916,box,91124
M00917,Medicine_917,box,91616
M00918,Medicine_918,box,75515
M00919,Medicine_919,box,57111
M00920,Medicine_920,box,87427
M00921,Medicine_921,box,63420
M00922,Medicine_922,box,41347
M00923,Medicine_923,box,89296
M00924,Medicine_924,box,33250
M00925,Medicine_925,box,12194
M00926,Medicine_926,box,65014
M00927,Medicine_927,box,62505
M00928,Medicine_928,box,52772
M00929,Medicine_929,box,95792
M00930,Medicine_930,box,49397
M00931,Medicine_931,box,80492
M00932,Medicine_932,box,12777
M00933,Medicine_933,box,41834
M00934,Medicine_934,box,78277
M00935,Medicine_935,box,24115
M00936,Medicine_936,box,39128
M00937,Medicine_937,box,54289
M00938,Medicine_938,box,39308
M00939,,box,13723
M00940,Medicine_940,box,96344
M00941,Medicine_941,box,12092
M00942,,box,39250
M00943,Medicine_943,box,29858
M00944,Medicine_944,box,39698
M00945,Medicine_945,box,66371
M00946,Medicine_946,box,57793
M00947,Medicine_947,box,18426
M00948,Medicine_948,box,27856
M00949,Medicine_949,box,62654
M00950,Medicine_950,box,98150
M00951,Medicine_951,box,73779
M00952,Medicine_952,box,41425
M00953,Medicine_953,box,16890
M00954,Medicine_954,box,99581
M00955,Medicine_955,box,13123
M00956,Medicine_956,box,37874
M00957,Medicine_957,box,68676
M00958,Medicine_958,box,76471
M00959,Medicine_959,box,37201
M00960,Medicine_960,box,37061
M00961,Medicine_961,box,76203
M00962,Medicine_962,box,44215
M00963,Medicine_963,box,12294
M00964,Medicine_964,box,32509
M00965,Medicine_965,box,63169
M00966,Medicine_966,box,31248
M00967,Medicine_967,box,99946
M00968,Medicine_968,box,40992
M00969,Medicine_969,box,15290
M00970,Medicine_970,box,16041
M00971,Medicine_971,box,13020
M00972,Medicine_972,box,97619
M00973,Medicine_973,box,90988
M00974,Medicine_974,box,17736
M00975,Medicine_975,box,81370
M00976,Medicine_976,box,50625
M00977,Medicine_977,box,39389
M00978,Medicine_978,box,13514
M00979,Medicine_979,box,-5000
M00980,Medicine_980,box,37012
M00981,,box,80120
M00982,Medicine_982,box,41193
M00983,Medicine_983,box,24605
M00984,Medicine_984,box,17786
M00985,Medicine_985,box,17223
M00986,Medicine_986,box,70004
M00987,Medicine_987,box,67914
M00988,Medicine_988,box,22289
M00989,Medicine_989,box,60569
M00990,Medicine_990,box,81706
M00991,Medicine_991,box,76400
M00992,Medicine_992,box,46698
M00993,Medicine_993,,21053
M00994,Medicine_994,box,57438
M00995,Medicine_995,box,81417
M00996,Medicine_996,box,82025
M00997,Medicine_997,box,25269
M00998,Medicine_998,box,97956
M00999,Medicine_999,box,19775
M01000,Medicine_1000,box,99970
M01001,Medicine_1001,box,33492
M01002,Medicine_1002,box,89490
M01003,Medicine_1003,box,91391
M01004,Medicine_1004,box,29870
M01005,Medicine_1005,box,51856
M01006,Medicine_1006,box,-5000
M01007,Medicine_1007,box,88056
M01008,Medicine_1008,box,37475
M01009,Medicine_1009,box,18384
M01010,Medicine_1010,box,35847
M01011,Medicine_1011,box,97385
M01012,Medicine_1012,box,81903
M01013,Medicine_1013,box,14158
M01014,Medicine_1014,box,85077
M01015,Medicine_1015,box,32965
M01016,,box,89598
M01017,Medicine_1017,box,84213
M01018,Medicine_1018,box,57719
M01019,Medicine_1019,box,39042
M01020,Medicine_1020,box,31006
M01021,Medicine_1021,box,12035
M01022,Medicine_1022,box,26910
M01023,Medicine_1023,box,41077
M01024,Medicine_1024,box,66034
M01025,Medicine_1025,box,83880
M01026,Medicine_1026,box,43482
M01027,Medicine_1027,box,27271
M01028,Medicine_1028,box,99595
M01029,Medicine_1029,box,12517
M01030,Medicine_1030,box,60721
M01031,Medicine_1031,box,72611
M01032,Medicine_1032,box,72496
M01033,Medicine_1033,box,46414
M01034,Medicine_1034,box,95496
M01035,Medicine_1035,box,95733
M01036,Medicine_1036,box,35575
M01037,Medicine_1037,box,62184
M01038,Medicine_1038,box,65304
M01039,Medicine_1039,box,79211
M01040,Medicine_1040,box,31161
M01041,Medicine_1041,box,abc
M01042,Medicine_1042,box,91530
M01043,Medicine_1043,box,91511
M01044,Medicine_1044,box,53057
M01045,Medicine_1045,box,57712
M01046,Medicine_1046,box,65339
M01047,Medicine_1047,box,48027
M01048,Medicine_1048,box,91613
M01049,Medicine_1049,box,21987
M01050,Medicine_1050,box,12824
M01051,Medicine_1051,box,94876
M01052,Medicine_1052,box,18043
M01053,Medicine_1053,box,89873
M01054,Medicine_1054,box,50563
M01055,Medicine_1055,box,11488
M01056,Medicine_1056,box,16429
M01057,Medicine_1057,box,71387
M01058,Medicine_1058,box,86635
M01059,Medicine_1059,box,98559
M01060,Medicine_1060,box,26901
M01061,Medicine_1061,box,55137
M01062,Medicine_1062,box,56695
M01063,Medicine_1063,box,99348
M01064,Medicine_1064,box,23625
M01065,Medicine_1065,box,27943
M01066,Medicine_1066,box,21708
M01067,Medicine_1067,box,60172
M01068,Medicine_1068,box,42623
M01069,Medicine_1069,box,74820
M01070,Medicine_1070,box,56929
M01071,Medicine_1071,box,60325
M01072,Medicine_1072,box,53570
M01073,Medicine_1073,box,31277
M01074,Medicine_1074,box,33762
M01075,Medicine_1075,box,31776
M01076,Medicine_1076,box,15563
M01077,Medicine_1077,box,45870
M01078,Medicine_1078,box,54330
M01079,Medicine_1079,box,abc
M01080,Medicine_1080,box,81831
M01081,Medicine_1081,box,85264
M01082,Medicine_1082,box,21831
M01083,Medicine_1083,box,62984
M01084,Medicine_1084,,72743
M01085,Medicine_1085,box,26819
M01086,Medicine_1086,box,35641
M01087,Medicine_1087,box,27776
M01088,Medicine_1088,box,94683
M01089,Medicine_1089,box,abc
M01090,Medicine_1090,box,61090
M01091,Medicine_1091,box,41681
M01092,Medicine_1092,box,78998
M01093,Medicine_1093,box,56697
M01094,Medicine_1094,box,64087
M01095,Medicine_1095,box,31923
M01096,Medicine_1096,box,36781
M01097,,box,15457
M01098,Medicine_1098,box,98237
M01099,Medicine_1099,box,90437
M01100,Medicine_1100,box,26535
M01101,Medicine_1101,box,53204
M01102,Medicine_1102,box,40908
M01103,Medicine_1103,box,52661
M01104,Medicine_1104,box,67805
M01105,Medicine_1105,box,89960
M01106,Medicine_1106,box,76879
M01107,Medicine_1107,box,85475
M01108,Medicine_1108,box,19899
M01109,Medicine_1109,box,67752
M01110,Medicine_1110,box,57490
M01111,Medicine_1111,box,41058
M01112,Medicine_1112,box,84941
M01113,Medicine_1113,box,92062
M01114,Medicine_1114,box,16482
M01115,Medicine_1115,box,96311
M01116,Medicine_1116,box,37586
M01117,Medicine_1117,box,76698
M01118,Medicine_1118,box,62608
M01119,Medicine_1119,box,36776
M01120,Medicine_1120,box,96844
M01121,Medicine_1121,box,63193
M01122,Medicine_1122,box,45661
M01123,Medicine_1123,box,32877
M01124,Medicine_1124,box,26142
M01125,Medicine_1125,box,76045
M01126,Medicine_1126,box,84831
M01127,Medicine_1127,box,99729
M01128,Medicine_1128,box,57116
M01129,Medicine_1129,box,-5000
M01130,Medicine_1130,box,39914
M01131,Medicine_1131,box,89137
M01132,Medicine_1132,box,94542
M01133,Medicine_1133,box,17384
M01134,Medicine_1134,box,45352
M01135,Medicine_1135,box,63755
M01136,Medicine_1136,box,58396
M01137,Medicine_1137,box,72219
M01138,Medicine_1138,box,50993
M01139,Medicine_1139,box,61937
M01140,Medicine_1140,box,43810
M01141,Medicine_1141,box,26734
M01142,Medicine_1142,box,51347
M01143,Medicine_1143,box,30115
M01144,Medicine_1144,box,93838
M01145,Medicine_1145,box,22717
M01146,Medicine_1146,box,36058
M01147,Medicine_1147,box,93912
M01148,Medicine_1148,box,45837
M01149,Medicine_1149,box,94132
M01150,Medicine_1150,box,22504
M01151,Medicine_1151,box,91605
M01152,Medicine_1152,box,74817
M01153,Medicine_1153,box,54452
M01154,Medicine_1154,box,12942
M01155,Medicine_1155,box,55747
M01156,Medicine_1156,box,51933
M01157,Medicine_1157,box,58398
M01158,Medicine_1158,box,77104
M01159,Medicine_1159,box,66941
M01160,Medicine_1160,box,39558
M01161,Medicine_1161,box,77270
M01162,Medicine_1162,box,59717
M01163,Medicine_1163,box,41951
M01164,Medicine_1164,box,31523
M01165,Medicine_1165,box,47425
M01166,Medicine_1166,box,57525
M01167,Medicine_1167,box,85176
M01168,Medicine_1168,box,48766
M01169,Medicine_1169,box,11174
M01170,Medicine_1170,box,98488
M01171,Medicine_1171,box,21848
M01172,Medicine_1172,box,18609
M01173,Medicine_1173,box,76049
M01174,Medicine_1174,box,62557
M01175,Medicine_1175,box,abc
M01176,Medicine_1176,box,34889
M01177,Medicine_1177,box,22523
M01178,Medicine_1178,box,80720
M01179,Medicine_1179,box,48954
M01180,Medicine_1180,box,26582
M01181,Medicine_1181,box,49762
M01182,Medicine_1182,box,48241
M01183,Medicine_1183,box,13128
M01184,Medicine_1184,box,36584
M01185,Medicine_1185,box,48727
M01186,Medicine_1186,box,41252
M01187,Medicine_1187,box,77923
M01188,Medicine_1188,box,51555
M01189,Medicine_1189,box,62746
M01190,Medicine_1190,box,83467
M01191,Medicine_1191,box,27111
M01192,Medicine_1192,box,52107
M01193,Medicine_1193,box,46224
M01194,Medicine_1194,box,56493
M01195,Medicine_1195,box,54735
M01196,Medicine_1196,box,81320
M01197,Medicine_1197,box,17597
M01198,Medicine_1198,box,92355
M01199,Medicine_1199,box,73082
M01200,Medicine_1200,box,17859
M01201,Medicine_1201,box,90074
M01202,Medicine_1202,box,79541
M01203,Medicine_1203,box,65737
M01204,Medicine_1204,box,95575
M01205,Medicine_1205,box,91647
M01206,Medicine_1206,box,67728
M01207,Medicine_1207,box,93647
M01208,Medicine_1208,box,36816
M01209,Medicine_1209,box,46233
M01210,Medicine_1210,box,36578
M01211,Medicine_1211,box,51279
M01212,,box,91503
M01213,Medicine_1213,box,12597
M01214,Medicine_1214,box,65740
M01215,Medicine_1215,box,35841
M01216,Medicine_1216,box,27347
M01217,Medicine_1217,box,64114
M01218,Medicine_1218,box,45615
M01219,Medicine_1219,box,16766
M01220,Medicine_1220,box,29856
M01221,Medicine_1221,box,15715
M01222,Medicine_1222,box,89791
M01223,Medicine_1223,box,48671
M01224,,box,28412
M01225,Medicine_1225,box,64058
M01226,Medicine_1226,box,84675
M01227,Medicine_1227,box,76945
M01228,Medicine_1228,box,78140
M01229,Medicine_1229,box,85262
M01230,Medicine_1230,box,82802
M01231,Medicine_1231,box,19570
M01232,Medicine_1232,box,36731
M01233,Medicine_1233,box,35381
M01234,Medicine_1234,box,34086
M01235,Medicine_1235,box,72421
M01236,Medicine_1236,box,90436
M01237,Medicine_1237,box,21514
M01238,Medicine_1238,box,56044
M01239,Medicine_1239,box,49530
M01240,Medicine_1240,box,64002
M01241,Medicine_1241,box,63464
M01242,Medicine_1242,box,39922
M01243,Medicine_1243,box,59926
M01244,Medicine_1244,box,88086
M01245,Medicine_1245,box,64348
M01246,,box,67992
M01247,Medicine_1247,box,42097
M01248,Medicine_1248,box,76977
M01249,Medicine_1249,box,20534
M01250,Medicine_1250,box,18831
M01251,Medicine_1251,box,54210
M01252,Medicine_1252,box,52357
M01253,Medicine_1253,box,89848
M01254,Medicine_1254,box,66044
M01255,Medicine_1255,box,27701
M01256,Medicine_1256,box,86535
M01257,Medicine_1257,box,78549
M01258,Medicine_1258,box,85717
M01259,Medicine_1259,box,64213
M01260,Medicine_1260,box,96048
M01261,Medicine_1261,box,48643
M01262,Medicine_1262,box,99250
M01263,Medicine_1263,box,65057
M01264,Medicine_1264,box,26871
M01265,Medicine_1265,box,60777
M01266,Medicine_1266,box,91869
M01267,Medicine_1267,box,69306
M01268,Medicine_1268,box,36184
M01269,Medicine_1269,box,43057
M01270,Medicine_1270,box,22802
M01271,Medicine_1271,box,58323
M01272,Medicine_1272,box,99087
M01273,Medicine_1273,box,46774
M01274,Medicine_1274,box,77759
M01275,Medicine_1275,box,37520
M01276,Medicine_1276,box,99165
M01277,Medicine_1277,box,59959
M01278,Medicine_1278,box,36260
M01279,Medicine_1279,box,76167
M01280,Medicine_1280,box,33922
M01281,Medicine_1281,box,25538
M01282,Medicine_1282,box,80628
M01283,Medicine_1283,box,91585
M01284,Medicine_1284,box,55152
M01285,,box,61993
M01286,Medicine_1286,box,92578
M01287,Medicine_1287,box,95257
M01288,Medicine_1288,box,40654
M01289,Medicine_1289,box,44288
M01290,Medicine_1290,box,65044
M01291,Medicine_1291,box,90891
M01292,Medicine_1292,box,84898
M01293,Medicine_1293,box,44828
M01294,Medicine_1294,box,43459
M01295,Medicine_1295,box,52390
M01296,Medicine_1296,box,61445
M01297,Medicine_1297,box,90308
M01298,Medicine_1298,box,50824
M01299,Medicine_1299,box,38074
M01300,Medicine_1300,box,54787
M01301,Medicine_1301,box,86004
M01302,Medicine_1302,box,15616
M01303,Medicine_1303,box,50522
M01304,Medicine_1304,box,75400
M01305,Medicine_1305,,38901
M01306,Medicine_1306,box,59273
M01307,Medicine_1307,box,15563
M01308,Medicine_1308,box,88771
M01309,Medicine_1309,box,21062
M01310,Medicine_1310,box,30434
M01311,Medicine_1311,box,82995
M01312,Medicine_1312,box,10838
M01313,Medicine_1313,box,77509
M01314,Medicine_1314,box,59614
M01315,Medicine_1315,box,41690
M01316,Medicine_1316,box,49507
M01317,Medicine_1317,,74358
M01318,Medicine_1318,box,30849
M01319,Medicine_1319,,49259
M01320,Medicine_1320,box,50704
M01321,Medicine_1321,box,58074
M01322,Medicine_1322,box,38961
M01323,Medicine_1323,box,-5000
M01324,Medicine_1324,box,92595
M01325,Medicine_1325,box,13961
M01326,Medicine_1326,box,45318
M01327,Medicine_1327,box,91873
M01328,Medicine_1328,box,10855
M01329,Medicine_1329,box,95160
M01330,Medicine_1330,box,87065
M01331,,box,56804
M01332,Medicine_1332,box,83589
M01333,Medicine_1333,box,12563
M01334,Medicine_1334,box,86136
M01335,Medicine_1335,box,71904
M01336,Medicine_1336,box,49483
M01337,Medicine_1337,box,60900
M01338,Medicine_1338,box,50080
M01339,Medicine_1339,box,38760
M01340,Medicine_1340,box,58088
M01341,Medicine_1341,box,41033
M01342,Medicine_1342,box,62049
M01343,Medicine_1343,box,91380
M01344,Medicine_1344,box,99373
M01345,Medicine_1345,box,71409
M01346,Medicine_1346,box,34254
M01347,Medicine_1347,box,26381
M01348,Medicine_1348,box,38173
M01349,,box,66479
M01350,Medicine_1350,box,45177
M01351,Medicine_1351,box,99052
M01352,Medicine_1352,box,85901
M01353,Medicine_1353,box,13333
M01354,Medicine_1354,box,92475
M01355,Medicine_1355,box,78782
M01356,Medicine_1356,box,abc
M01357,Medicine_1357,box,39882
M01358,Medicine_1358,box,24969
M01359,Medicine_1359,box,22738
M01360,Medicine_1360,box,72155
M01361,Medicine_1361,box,33092
M01362,Medicine_1362,box,92383
M01363,Medicine_1363,box,32072
M01364,,box,91678
M01365,Medicine_1365,box,63086
M01366,Medicine_1366,box,76313
M01367,,box,74483
M01368,Medicine_1368,box,72649
M01369,Medicine_1369,box,14723
M01370,Medicine_1370,box,69972
M01371,Medicine_1371,box,92136
M01372,Medicine_1372,box,80428
M01373,Medicine_1373,box,25680
M01374,Medicine_1374,box,33761
M01375,Medicine_1375,box,-5000
M01376,Medicine_1376,box,99511
M01377,Medicine_1377,box,83797
M01378,Medicine_1378,box,21234
M01379,Medicine_1379,box,99530
M01380,Medicine_1380,box,94510
M01381,Medicine_1381,box,96340
M01382,Medicine_1382,box,32587
M01383,Medicine_1383,box,75466
M01384,Medicine_1384,box,82565
M01385,Medicine_1385,box,86512
M01386,Medicine_1386,box,72625
M01387,Medicine_1387,box,11610
M01388,Medicine_1388,box,82660
M01389,Medicine_1389,box,94383
M01390,Medicine_1390,box,98558
M01391,Medicine_1391,box,26345
M01392,Medicine_1392,box,83731
M01393,Medicine_1393,box,53384
M01394,Medicine_1394,box,66058
M01395,Medicine_1395,box,-5000
M01396,Medicine_1396,box,59871
M01397,Medicine_1397,box,42517
M01398,Medicine_1398,box,16403
M01399,Medicine_1399,box,75685
M01400,Medicine_1400,box,51683
M01401,Medicine_1401,box,32370
M01402,Medicine_1402,box,79942
M01403,Medicine_1403,box,42714
M01404,Medicine_1404,box,abc
M01405,Medicine_1405,box,52011
M01406,Medicine_1406,box,91491
M01407,Medicine_1407,box,11291
M01408,Medicine_1408,box,40644
M01409,Medicine_1409,box,34993
M01410,Medicine_1410,box,56380
M01411,Medicine_1411,box,49137
M01412,Medicine_1412,box,44278
M01413,Medicine_1413,box,25926
M01414,Medicine_1414,box,abc
M01415,Medicine_1415,box,95447
M01416,Medicine_1416,box,92168
M01417,Medicine_1417,box,15083
M01418,Medicine_1418,box,73541
M01419,Medicine_1419,box,22201
M01420,Medicine_1420,box,51442
M01421,Medicine_1421,box,85081
M01422,Medicine_1422,box,-5000
M01423,Medicine_1423,box,90294
M01424,Medicine_1424,box,31950
M01425,Medicine_1425,box,79989
M01426,Medicine_1426,box,53243
M01427,Medicine_1427,box,52670
M01428,Medicine_1428,box,84310
M01429,Medicine_1429,,71529
M01430,,box,24006
M01431,Medicine_1431,box,35589
M01432,Medicine_1432,box,28568
M01433,Medicine_1433,box,85697
M01434,Medicine_1434,box,98100
M01435,Medicine_1435,box,25629
M01436,Medicine_1436,box,15250
M01437,Medicine_1437,box,92507
M01438,Medicine_1438,box,32885
M01439,Medicine_1439,box,17039
M01440,Medicine_1440,box,55445
M01441,Medicine_1441,box,60390
M01442,Medicine_1442,box,21195
M01443,Medicine_1443,box,11298
M01444,Medicine_1444,box,55637
M01445,Medicine_1445,box,57811
M01446,Medicine_1446,box,48537
M01447,Medicine_1447,box,32050
M01448,Medicine_1448,box,82870
M01449,Medicine_1449,box,69415
M01450,Medicine_1450,box,75238
M01451,Medicine_1451,box,67642
M01452,Medicine_1452,,62800
M01453,Medicine_1453,box,85142
M01454,Medicine_1454,box,11723
M01455,Medicine_1455,box,78986
M01456,Medicine_1456,box,18604
M01457,Medicine_1457,box,83705
M01458,Medicine_1458,box,96832
M01459,Medicine_1459,box,27025
M01460,Medicine_1460,box,12869
M01461,Medicine_1461,box,59384
M01462,Medicine_1462,box,30242
M01463,Medicine_1463,box,38867
M01464,Medicine_1464,box,76664
M01465,Medicine_1465,box,23744
M01466,Medicine_1466,box,abc
M01467,Medicine_1467,box,67635
M01468,Medicine_1468,box,85379
M01469,Medicine_1469,box,43006
M01470,Medicine_1470,box,16825
M01471,Medicine_1471,box,51082
M01472,Medicine_1472,box,81945
M01473,Medicine_1473,box,15378
M01474,Medicine_1474,box,74783
M01475,Medicine_1475,box,24014
M01476,Medicine_1476,box,15467
M01477,Medicine_1477,box,12541
M01478,Medicine_1478,box,56358
M01479,Medicine_1479,box,40891
M01480,Medicine_1480,box,83856
M01481,Medicine_1481,box,96242
M01482,Medicine_1482,box,39557
M01483,Medicine_1483,box,78157
M01484,Medicine_1484,box,21582
M01485,Medicine_1485,box,62984
M01486,Medicine_1486,box,87747
M01487,Medicine_1487,box,62259
M01488,Medicine_1488,box,18446
M01489,Medicine_1489,box,79861
M01490,Medicine_1490,box,88490
M01491,Medicine_1491,box,81949
M01492,Medicine_1492,,34219
M01493,Medicine_1493,box,78660
M01494,Medicine_1494,box,99672
M01495,Medicine_1495,box,92095
M01496,Medicine_1496,box,75907
M01497,Medicine_1497,box,28016
M01498,,box,47129
M01499,Medicine_1499,box,33275
M01500,Medicine_1500,box,32868
M01501,Medicine_1501,box,abc
